pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
154,18,241,4,0,
154,18,263,4,0,
154,18,267,4,0,
154,18,277,3,0,
154,18,312,1,60,
154,18,338,3,0,
154,18,345,1,22,
154,18,363,1,26,
154,18,388,3,0,
154,18,402,3,0,
154,18,412,4,0,
154,18,416,4,0,
154,18,447,4,0,
154,18,496,4,0,
154,18,497,4,0,
154,18,520,3,0,
154,18,523,4,0,
154,18,525,4,0,
154,18,526,4,0,
154,18,572,1,1,2
154,18,572,1,70,
154,18,590,4,0,
154,18,673,3,0,
154,18,707,3,0,
155,3,15,4,0,
155,3,29,4,0,
155,3,33,1,1,1
155,3,37,2,0,
155,3,43,1,1,2
155,3,52,1,12,
155,3,53,1,46,
155,3,91,4,0,
155,3,92,4,0,
155,3,98,1,19,
155,3,98,2,0,
155,3,104,4,0,
155,3,108,1,6,
155,3,111,4,0,
155,3,126,4,0,
155,3,129,1,36,
155,3,129,4,0,
155,3,154,2,0,
155,3,156,4,0,
155,3,172,1,27,
155,3,173,4,0,
155,3,174,4,0,
155,3,179,2,0,
155,3,182,4,0,
155,3,189,4,0,
155,3,193,2,0,
155,3,197,4,0,
155,3,203,4,0,
155,3,205,4,0,
155,3,207,4,0,
155,3,213,4,0,
155,3,214,4,0,
155,3,216,4,0,
155,3,218,4,0,
155,3,231,4,0,
155,3,237,4,0,
155,3,241,4,0,
155,4,15,4,0,
155,4,29,4,0,
155,4,33,1,1,1
155,4,37,2,0,
155,4,43,1,1,2
155,4,52,1,12,
155,4,53,1,46,
155,4,53,3,0,
155,4,66,2,0,
155,4,91,4,0,
155,4,92,4,0,
155,4,98,1,19,
155,4,98,2,0,
155,4,104,4,0,
155,4,108,1,6,
155,4,111,4,0,
155,4,126,4,0,
155,4,129,1,36,
155,4,129,4,0,
155,4,154,2,0,
155,4,156,4,0,
155,4,172,1,27,
155,4,173,4,0,
155,4,174,4,0,
155,4,179,2,0,
155,4,182,4,0,
155,4,189,4,0,
155,4,193,2,0,
155,4,197,4,0,
155,4,203,4,0,
155,4,205,4,0,
155,4,207,4,0,
155,4,213,4,0,
155,4,214,4,0,
155,4,216,4,0,
155,4,218,4,0,
155,4,231,4,0,
155,4,237,4,0,
155,4,241,4,0,
155,5,15,4,0,
155,5,33,1,1,1
155,5,37,2,0,
155,5,43,1,1,2
155,5,52,1,12,
155,5,53,1,46,
155,5,53,4,0,
155,5,91,4,0,
155,5,92,4,0,
155,5,98,1,19,
155,5,98,2,0,
155,5,104,4,0,
155,5,108,1,6,
155,5,126,4,0,
155,5,129,1,36,
155,5,154,2,0,
155,5,156,4,0,
155,5,172,1,27,
155,5,179,2,0,
155,5,182,4,0,
155,5,193,2,0,
155,5,213,4,0,
155,5,216,4,0,
155,5,218,4,0,
155,5,237,4,0,
155,5,241,4,0,
155,5,263,4,0,
155,5,290,4,0,
155,5,306,2,0,
155,5,315,4,0,
155,5,332,4,0,
155,5,336,2,0,
155,5,343,2,0,
155,6,15,4,0,
155,6,33,1,1,1
155,6,34,3,0,
155,6,37,2,0,
155,6,38,3,0,
155,6,43,1,1,2
155,6,52,1,12,
155,6,53,1,46,
155,6,53,4,0,
155,6,91,4,0,
155,6,92,4,0,
155,6,98,1,19,
155,6,98,2,0,
155,6,102,3,0,
155,6,104,4,0,
155,6,108,1,6,
155,6,111,3,0,
155,6,126,4,0,
155,6,129,1,36,
155,6,129,3,0,
155,6,154,2,0,
155,6,156,4,0,
155,6,164,3,0,
155,6,172,1,27,
155,6,173,3,0,
155,6,179,2,0,
155,6,182,4,0,
155,6,189,3,0,
155,6,193,2,0,
155,6,203,3,0,
155,6,205,3,0,
155,6,207,3,0,
155,6,213,4,0,
155,6,214,3,0,
155,6,216,4,0,
155,6,218,4,0,
155,6,237,4,0,
155,6,241,4,0,
155,6,263,4,0,
155,6,290,4,0,
155,6,306,2,0,
155,6,315,4,0,
155,6,332,4,0,
155,6,336,2,0,
155,6,343,2,0,
155,7,15,4,0,
155,7,33,1,1,1
155,7,34,3,0,
155,7,37,2,0,
155,7,38,3,0,
155,7,43,1,1,2
155,7,52,1,12,
155,7,53,1,46,
155,7,53,4,0,
155,7,91,4,0,
155,7,92,4,0,
155,7,98,1,19,
155,7,98,2,0,
155,7,102,3,0,
155,7,104,4,0,
155,7,108,1,6,
155,7,126,4,0,
155,7,129,1,36,
155,7,154,2,0,
155,7,156,4,0,
155,7,164,3,0,
155,7,172,1,27,
155,7,179,2,0,
155,7,182,4,0,
155,7,193,2,0,
155,7,213,4,0,
155,7,216,4,0,
155,7,218,4,0,
155,7,237,4,0,
155,7,241,4,0,
155,7,263,4,0,
155,7,290,4,0,
155,7,306,2,0,
155,7,315,4,0,
155,7,332,4,0,
155,7,336,2,0,
155,7,343,2,0,
155,8,15,4,0,
155,8,24,2,0,
155,8,33,1,1,1
155,8,37,2,0,
155,8,38,1,46,
155,8,38,2,0,
155,8,43,1,1,2
155,8,52,1,10,
155,8,53,1,37,
155,8,53,4,0,
155,8,91,4,0,
155,8,92,4,0,
155,8,98,1,13,
155,8,98,2,0,
155,8,104,4,0,
155,8,108,1,4,
155,8,111,1,22,
155,8,126,4,0,
155,8,129,1,28,
155,8,154,2,0,
155,8,156,4,0,
155,8,164,4,0,
155,8,172,1,19,
155,8,179,2,0,
155,8,182,4,0,
155,8,193,2,0,
155,8,203,4,0,
155,8,205,1,40,
155,8,207,4,0,
155,8,213,4,0,
155,8,214,4,0,
155,8,216,4,0,
155,8,218,4,0,
155,8,237,4,0,
155,8,241,4,0,
155,8,261,4,0,
155,8,263,4,0,
155,8,284,1,49,
155,8,290,4,0,
155,8,306,2,0,
155,8,315,4,0,
155,8,332,4,0,
155,8,336,2,0,
155,8,343,2,0,
155,8,363,4,0,
155,8,394,2,0,
155,8,436,1,31,
155,8,445,4,0,
155,9,15,4,0,
155,9,24,2,0,
155,9,33,1,1,1
155,9,37,2,0,
155,9,38,1,46,
155,9,38,2,0,
155,9,43,1,1,2
155,9,52,1,10,
155,9,53,1,37,
155,9,53,4,0,
155,9,91,4,0,
155,9,92,4,0,
155,9,98,1,13,
155,9,98,2,0,
155,9,104,4,0,
155,9,108,1,4,
155,9,111,1,22,
155,9,126,4,0,
155,9,129,1,28,
155,9,129,3,0,
155,9,154,2,0,
155,9,156,4,0,
155,9,164,4,0,
155,9,172,1,19,
155,9,173,3,0,
155,9,179,2,0,
155,9,182,4,0,
155,9,189,3,0,
155,9,193,2,0,
155,9,203,4,0,
155,9,205,1,40,
155,9,205,3,0,
155,9,207,4,0,
155,9,213,4,0,
155,9,214,4,0,
155,9,216,4,0,
155,9,218,4,0,
155,9,237,4,0,
155,9,241,4,0,
155,9,257,3,0,
155,9,261,4,0,
155,9,263,4,0,
155,9,284,1,49,
155,9,290,4,0,
155,9,306,2,0,
155,9,315,4,0,
155,9,332,4,0,
155,9,336,2,0,
155,9,343,2,0,
155,9,363,4,0,
155,9,394,2,0,
155,9,436,1,31,
155,9,445,4,0,
155,10,15,4,0,
155,10,24,2,0,
155,10,29,3,0,
155,10,33,1,1,1
155,10,37,2,0,
155,10,38,1,46,
155,10,38,2,0,
155,10,43,1,1,2
155,10,52,1,10,
155,10,53,1,37,
155,10,53,4,0,
155,10,91,4,0,
155,10,92,4,0,
155,10,98,1,13,
155,10,98,2,0,
155,10,104,4,0,
155,10,108,1,6,
155,10,111,1,22,
155,10,126,4,0,
155,10,129,1,28,
155,10,129,3,0,
155,10,154,2,0,
155,10,156,4,0,
155,10,164,4,0,
155,10,172,1,19,
155,10,173,3,0,
155,10,179,2,0,
155,10,182,4,0,
155,10,189,3,0,
155,10,193,2,0,
155,10,203,4,0,
155,10,205,1,40,
155,10,205,3,0,
155,10,207,4,0,
155,10,213,4,0,
155,10,214,4,0,
155,10,216,4,0,
155,10,218,4,0,
155,10,237,4,0,
155,10,241,4,0,
155,10,257,3,0,
155,10,261,4,0,
155,10,263,4,0,
155,10,284,1,49,
155,10,290,4,0,
155,10,306,2,0,
155,10,315,4,0,
155,10,326,2,0,
155,10,332,4,0,
155,10,336,2,0,
155,10,343,2,0,
155,10,363,4,0,
155,10,394,2,0,
155,10,436,1,31,
155,10,445,4,0,
155,11,15,4,0,
155,11,24,2,0,
155,11,33,1,1,1
155,11,37,2,0,
155,11,38,1,55,
155,11,38,2,0,
155,11,43,1,1,2
155,11,52,1,10,
155,11,53,1,40,
155,11,53,4,0,
155,11,91,4,0,
155,11,92,4,0,
155,11,98,1,13,
155,11,98,2,0,
155,11,104,4,0,
155,11,108,1,6,
155,11,111,1,22,
155,11,126,4,0,
155,11,129,1,31,
155,11,154,2,0,
155,11,156,4,0,
155,11,164,4,0,
155,11,172,1,19,
155,11,179,2,0,
155,11,182,4,0,
155,11,193,2,0,
155,11,205,1,49,
155,11,207,4,0,
155,11,213,4,0,
155,11,216,4,0,
155,11,218,4,0,
155,11,237,4,0,
155,11,241,4,0,
155,11,261,4,0,
155,11,263,4,0,
155,11,267,2,0,
155,11,284,1,58,
155,11,306,2,0,
155,11,315,4,0,
155,11,326,2,0,
155,11,332,4,0,
155,11,336,2,0,
155,11,343,2,0,
155,11,394,2,0,
155,11,436,1,37,
155,11,481,2,0,
155,11,488,1,28,
155,11,488,4,0,
155,11,496,4,0,
155,11,510,4,0,
155,11,517,1,46,
155,11,519,3,0,
155,11,528,4,0,
155,12,15,4,0,
155,12,33,1,1,1
155,12,43,1,1,2
155,12,52,1,12,
155,12,53,1,46,
155,12,53,4,0,
155,12,91,4,0,
155,12,92,4,0,
155,12,98,1,19,
155,12,104,4,0,
155,12,108,1,6,
155,12,126,4,0,
155,12,129,1,36,
155,12,156,4,0,
155,12,172,1,27,
155,12,182,4,0,
155,12,213,4,0,
155,12,216,4,0,
155,12,218,4,0,
155,12,237,4,0,
155,12,241,4,0,
155,12,263,4,0,
155,12,290,4,0,
155,12,315,4,0,
155,12,332,4,0,
155,13,15,4,0,
155,13,33,1,1,1
155,13,34,3,0,
155,13,38,3,0,
155,13,43,1,1,2
155,13,52,1,12,
155,13,53,1,46,
155,13,53,4,0,
155,13,91,4,0,
155,13,92,4,0,
155,13,98,1,19,
155,13,102,3,0,
155,13,104,4,0,
155,13,108,1,6,
155,13,126,4,0,
155,13,129,1,36,
155,13,156,4,0,
155,13,164,3,0,
155,13,172,1,27,
155,13,182,4,0,
155,13,207,3,0,
155,13,213,4,0,
155,13,216,4,0,
155,13,218,4,0,
155,13,237,4,0,
155,13,241,4,0,
155,13,263,4,0,
155,13,290,4,0,
155,13,315,4,0,
155,13,332,4,0,
155,14,15,4,0,
155,14,24,2,0,
155,14,33,1,1,1
155,14,37,2,0,
155,14,38,1,55,
155,14,38,2,0,
155,14,43,1,1,2
155,14,52,1,10,
155,14,53,1,40,
155,14,53,4,0,
155,14,91,4,0,
155,14,92,4,0,
155,14,98,1,13,
155,14,98,2,0,
155,14,104,4,0,
155,14,108,1,6,
155,14,111,1,22,
155,14,126,4,0,
155,14,129,1,31,
155,14,154,2,0,
155,14,156,4,0,
155,14,164,4,0,
155,14,172,1,19,
155,14,173,3,0,
155,14,179,2,0,
155,14,182,4,0,
155,14,193,2,0,
155,14,205,1,49,
155,14,207,4,0,
155,14,213,4,0,
155,14,214,3,0,
155,14,216,4,0,
155,14,218,4,0,
155,14,237,4,0,
155,14,241,4,0,
155,14,257,3,0,
155,14,261,4,0,
155,14,263,4,0,
155,14,267,2,0,
155,14,284,1,58,
155,14,306,2,0,
155,14,315,4,0,
155,14,326,2,0,
155,14,332,4,0,
155,14,336,2,0,
155,14,343,2,0,
155,14,343,3,0,
155,14,394,2,0,
155,14,436,1,37,
155,14,481,2,0,
155,14,488,1,28,
155,14,488,4,0,
155,14,496,4,0,
155,14,510,4,0,
155,14,517,1,46,
155,14,519,3,0,
155,14,528,4,0,
155,15,15,4,0,
155,15,24,2,0,
155,15,33,1,1,1
155,15,37,2,0,
155,15,38,1,55,
155,15,38,2,0,
155,15,43,1,1,2
155,15,52,1,10,
155,15,53,1,40,
155,15,53,4,0,
155,15,91,4,0,
155,15,92,4,0,
155,15,98,1,13,
155,15,98,2,0,
155,15,104,4,0,
155,15,108,1,6,
155,15,111,1,22,
155,15,126,4,0,
155,15,129,1,31,
155,15,154,2,0,
155,15,156,4,0,
155,15,164,4,0,
155,15,172,1,19,
155,15,179,2,0,
155,15,182,4,0,
155,15,193,2,0,
155,15,205,1,49,
155,15,207,4,0,
155,15,213,4,0,
155,15,214,4,0,
155,15,216,4,0,
155,15,218,4,0,
155,15,237,4,0,
155,15,241,4,0,
155,15,261,4,0,
155,15,263,4,0,
155,15,267,2,0,
155,15,267,4,0,
155,15,284,1,58,
155,15,306,2,0,
155,15,315,4,0,
155,15,326,2,0,
155,15,332,4,0,
155,15,336,2,0,
155,15,343,2,0,
155,15,394,2,0,
155,15,436,1,37,
155,15,481,2,0,
155,15,488,1,28,
155,15,488,4,0,
155,15,496,4,0,
155,15,510,4,0,
155,15,517,1,46,
155,15,519,3,0,
155,15,528,4,0,
155,15,590,4,0,
155,16,15,4,0,
155,16,24,2,0,
155,16,33,1,1,1
155,16,37,2,0,
155,16,38,1,55,
155,16,38,2,0,
155,16,43,1,1,2
155,16,52,1,10,
155,16,53,1,40,
155,16,53,4,0,
155,16,91,4,0,
155,16,92,4,0,
155,16,98,1,13,
155,16,98,2,0,
155,16,104,4,0,
155,16,108,1,6,
155,16,111,1,22,
155,16,126,4,0,
155,16,129,1,31,
155,16,154,2,0,
155,16,156,4,0,
155,16,164,4,0,
155,16,172,1,19,
155,16,173,3,0,
155,16,179,2,0,
155,16,182,4,0,
155,16,193,2,0,
155,16,205,1,49,
155,16,207,4,0,
155,16,213,4,0,
155,16,214,4,0,
155,16,216,4,0,
155,16,218,4,0,
155,16,237,4,0,
155,16,241,4,0,
155,16,257,3,0,
155,16,261,4,0,
155,16,263,4,0,
155,16,267,2,0,
155,16,267,4,0,
155,16,284,1,58,
155,16,290,4,0,
155,16,306,2,0,
155,16,315,4,0,
155,16,326,2,0,
155,16,332,4,0,
155,16,336,2,0,
155,16,343,2,0,
155,16,343,3,0,
155,16,394,2,0,
155,16,436,1,37,
155,16,481,2,0,
155,16,488,1,28,
155,16,488,4,0,
155,16,496,4,0,
155,16,510,4,0,
155,16,517,1,46,
155,16,519,3,0,
155,16,528,4,0,
155,16,590,4,0,
155,17,24,2,0,
155,17,33,1,1,1
155,17,37,2,0,
155,17,38,1,55,
155,17,38,2,0,
155,17,43,1,1,2
155,17,52,1,10,
155,17,53,1,40,
155,17,53,4,0,
155,17,92,4,0,
155,17,98,1,13,
155,17,98,2,0,
155,17,104,4,0,
155,17,108,1,6,
155,17,111,1,22,
155,17,126,4,0,
155,17,129,1,31,
155,17,154,2,0,
155,17,156,4,0,
155,17,164,4,0,
155,17,172,1,19,
155,17,179,2,0,
155,17,182,4,0,
155,17,193,2,0,
155,17,205,1,49,
155,17,207,4,0,
155,17,213,4,0,
155,17,214,4,0,
155,17,216,4,0,
155,17,218,4,0,
155,17,237,4,0,
155,17,241,4,0,
155,17,261,4,0,
155,17,263,4,0,
155,17,267,2,0,
155,17,267,4,0,
155,17,284,1,64,
155,17,306,2,0,
155,17,315,4,0,
155,17,326,2,0,
155,17,332,4,0,
155,17,336,2,0,
155,17,343,2,0,
155,17,394,2,0,
155,17,436,1,37,
155,17,481,2,0,
155,17,488,1,28,
155,17,488,4,0,
155,17,496,4,0,
155,17,517,1,46,
155,17,519,3,0,
155,17,526,4,0,
155,17,528,4,0,
155,17,590,4,0,
155,17,682,1,58,
155,18,24,2,0,
155,18,33,1,1,1
155,18,37,2,0,
155,18,38,1,55,
155,18,38,2,0,
155,18,43,1,1,2
155,18,52,1,10,
155,18,53,1,40,
155,18,53,4,0,
155,18,92,4,0,
155,18,98,1,13,
155,18,98,2,0,
155,18,104,4,0,
155,18,108,1,6,
155,18,111,1,22,
155,18,126,4,0,
155,18,129,1,31,
155,18,154,2,0,
155,18,156,4,0,
155,18,164,4,0,
155,18,172,1,19,
155,18,173,3,0,
155,18,179,2,0,
155,18,182,4,0,
155,18,193,2,0,
155,18,205,1,49,
155,18,207,4,0,
155,18,213,4,0,
155,18,214,4,0,
155,18,216,4,0,
155,18,218,4,0,
155,18,237,4,0,
155,18,241,4,0,
155,18,257,3,0,
155,18,261,4,0,
155,18,263,4,0,
155,18,267,2,0,
155,18,267,4,0,
155,18,284,1,64,
155,18,306,2,0,
155,18,315,4,0,
155,18,326,2,0,
155,18,332,4,0,
155,18,336,2,0,
155,18,343,2,0,
155,18,343,3,0,
155,18,394,2,0,
155,18,436,1,37,
155,18,481,2,0,
155,18,488,1,28,
155,18,488,4,0,
155,18,496,4,0,
155,18,517,1,46,
155,18,519,3,0,
155,18,526,4,0,
155,18,528,4,0,
155,18,590,4,0,
155,18,682,1,58,
156,3,15,4,0,
156,3,29,4,0,
156,3,33,1,1,1
156,3,43,1,1,2
156,3,46,4,0,
156,3,52,1,12,
156,3,53,1,54,
156,3,70,4,0,
156,3,91,4,0,
156,3,92,4,0,
156,3,98,1,21,
156,3,104,4,0,
156,3,108,1,1,3
156,3,108,1,6,
156,3,111,4,0,
156,3,126,4,0,
156,3,129,1,42,
156,3,129,4,0,
156,3,156,4,0,
156,3,172,1,31,
156,3,173,4,0,
156,3,174,4,0,
156,3,182,4,0,
156,3,189,4,0,
156,3,197,4,0,
156,3,203,4,0,
156,3,205,4,0,
156,3,207,4,0,
156,3,210,4,0,
156,3,213,4,0,
156,3,214,4,0,
156,3,216,4,0,
156,3,218,4,0,
156,3,231,4,0,
156,3,237,4,0,
156,3,241,4,0,
156,3,249,4,0,
156,4,15,4,0,
156,4,29,4,0,
156,4,33,1,1,1
156,4,43,1,1,2
156,4,46,4,0,
156,4,52,1,12,
156,4,53,1,54,
156,4,53,3,0,
156,4,70,4,0,
156,4,91,4,0,
156,4,92,4,0,
156,4,98,1,21,
156,4,104,4,0,
156,4,108,1,1,3
156,4,108,1,6,
156,4,111,4,0,
156,4,126,4,0,
156,4,129,1,42,
156,4,129,4,0,
156,4,156,4,0,
156,4,172,1,31,
156,4,173,4,0,
156,4,174,4,0,
156,4,182,4,0,
156,4,189,4,0,
156,4,197,4,0,
156,4,203,4,0,
156,4,205,4,0,
156,4,207,4,0,
156,4,210,4,0,
156,4,213,4,0,
156,4,214,4,0,
156,4,216,4,0,
156,4,218,4,0,
156,4,231,4,0,
156,4,237,4,0,
156,4,241,4,0,
156,4,249,4,0,
156,5,15,4,0,
156,5,33,1,1,1
156,5,43,1,1,2
156,5,46,4,0,
156,5,52,1,12,
156,5,53,1,54,
156,5,53,4,0,
156,5,70,4,0,
156,5,91,4,0,
156,5,92,4,0,
156,5,98,1,21,
156,5,104,4,0,
156,5,108,1,1,3
156,5,108,1,6,
156,5,126,4,0,
156,5,129,1,42,
156,5,156,4,0,
156,5,172,1,31,
156,5,182,4,0,
156,5,213,4,0,
156,5,216,4,0,
156,5,218,4,0,
156,5,237,4,0,
156,5,241,4,0,
156,5,249,4,0,
156,5,263,4,0,
156,5,264,4,0,
156,5,280,4,0,
156,5,290,4,0,
156,5,315,4,0,
156,5,332,4,0,
156,6,15,4,0,
156,6,33,1,1,1
156,6,34,3,0,
156,6,38,3,0,
156,6,43,1,1,2
156,6,46,4,0,
156,6,52,1,12,
156,6,53,1,54,
156,6,53,4,0,
156,6,70,4,0,
156,6,91,4,0,
156,6,92,4,0,
156,6,98,1,21,
156,6,102,3,0,
156,6,104,4,0,
156,6,108,1,1,3
156,6,108,1,6,
156,6,111,3,0,
156,6,126,4,0,
156,6,129,1,42,
156,6,129,3,0,
156,6,156,4,0,
156,6,164,3,0,
156,6,172,1,31,
156,6,173,3,0,
156,6,182,4,0,
156,6,189,3,0,
156,6,203,3,0,
156,6,205,3,0,
156,6,207,3,0,
156,6,210,3,0,
156,6,213,4,0,
156,6,214,3,0,
156,6,216,4,0,
156,6,218,4,0,
156,6,237,4,0,
156,6,241,4,0,
156,6,249,4,0,
156,6,263,4,0,
156,6,264,4,0,
156,6,280,4,0,
156,6,290,4,0,
156,6,315,4,0,
156,6,332,4,0,
156,7,15,4,0,
156,7,33,1,1,1
156,7,34,3,0,
156,7,38,3,0,
156,7,43,1,1,2
156,7,46,4,0,
156,7,52,1,12,
156,7,53,1,54,
156,7,53,4,0,
156,7,70,4,0,
156,7,91,4,0,
156,7,92,4,0,
156,7,98,1,21,
156,7,102,3,0,
156,7,104,4,0,
156,7,108,1,1,3
156,7,108,1,6,
156,7,126,4,0,
156,7,129,1,42,
156,7,156,4,0,
156,7,164,3,0,
156,7,172,1,31,
156,7,182,4,0,
156,7,213,4,0,
156,7,216,4,0,
156,7,218,4,0,
156,7,237,4,0,
156,7,241,4,0,
156,7,249,4,0,
156,7,263,4,0,
156,7,264,4,0,
156,7,280,4,0,
156,7,290,4,0,
156,7,315,4,0,
156,7,332,4,0,
156,8,15,4,0,
156,8,33,1,1,1
156,8,38,1,53,
156,8,43,1,1,2
156,8,46,4,0,
156,8,52,1,10,
156,8,53,1,42,
156,8,53,4,0,
156,8,70,4,0,
156,8,91,4,0,
156,8,92,4,0,
156,8,98,1,13,
156,8,104,4,0,
156,8,108,1,1,3
156,8,108,1,4,
156,8,111,1,24,
156,8,126,4,0,
156,8,129,1,31,
156,8,156,4,0,
156,8,164,4,0,
156,8,172,1,20,
156,8,182,4,0,
156,8,203,4,0,
156,8,205,1,46,
156,8,207,4,0,
156,8,213,4,0,
156,8,214,4,0,
156,8,216,4,0,
156,8,218,4,0,
156,8,237,4,0,
156,8,241,4,0,
156,8,249,4,0,
156,8,261,4,0,
156,8,263,4,0,
156,8,264,4,0,
156,8,280,4,0,
156,8,284,1,57,
156,8,290,4,0,
156,8,315,4,0,
156,8,332,4,0,
156,8,363,4,0,
156,8,436,1,35,
156,8,445,4,0,
156,9,15,4,0,
156,9,33,1,1,1
156,9,38,1,53,
156,9,43,1,1,2
156,9,46,4,0,
156,9,52,1,10,
156,9,53,1,42,
156,9,53,4,0,
156,9,70,4,0,
156,9,91,4,0,
156,9,92,4,0,
156,9,98,1,13,
156,9,104,4,0,
156,9,108,1,1,3
156,9,108,1,4,
156,9,111,1,24,
156,9,126,4,0,
156,9,129,1,31,
156,9,129,3,0,
156,9,156,4,0,
156,9,164,4,0,
156,9,172,1,20,
156,9,173,3,0,
156,9,182,4,0,
156,9,189,3,0,
156,9,203,4,0,
156,9,205,1,46,
156,9,205,3,0,
156,9,207,4,0,
156,9,210,3,0,
156,9,213,4,0,
156,9,214,4,0,
156,9,216,4,0,
156,9,218,4,0,
156,9,237,4,0,
156,9,241,4,0,
156,9,249,4,0,
156,9,257,3,0,
156,9,261,4,0,
156,9,263,4,0,
156,9,264,4,0,
156,9,280,4,0,
156,9,284,1,57,
156,9,290,4,0,
156,9,315,4,0,
156,9,332,4,0,
156,9,363,4,0,
156,9,436,1,35,
156,9,445,4,0,
156,10,15,4,0,
156,10,29,3,0,
156,10,33,1,1,1
156,10,38,1,53,
156,10,43,1,1,2
156,10,46,4,0,
156,10,52,1,10,
156,10,53,1,42,
156,10,53,4,0,
156,10,70,4,0,
156,10,91,4,0,
156,10,92,4,0,
156,10,98,1,13,
156,10,104,4,0,
156,10,108,1,1,3
156,10,108,1,6,
156,10,111,1,24,
156,10,126,4,0,
156,10,129,1,31,
156,10,129,3,0,
156,10,156,4,0,
156,10,164,4,0,
156,10,172,1,20,
156,10,173,3,0,
156,10,182,4,0,
156,10,189,3,0,
156,10,203,4,0,
156,10,205,1,46,
156,10,205,3,0,
156,10,207,4,0,
156,10,210,3,0,
156,10,213,4,0,
156,10,214,4,0,
156,10,216,4,0,
156,10,218,4,0,
156,10,237,4,0,
156,10,241,4,0,
156,10,249,4,0,
156,10,257,3,0,
156,10,261,4,0,
156,10,263,4,0,
156,10,264,4,0,
156,10,280,4,0,
156,10,284,1,57,
156,10,290,4,0,
156,10,315,4,0,
156,10,332,4,0,
156,10,363,4,0,
156,10,436,1,35,
156,10,445,4,0,
156,11,15,4,0,
156,11,33,1,1,1
156,11,38,1,64,
156,11,43,1,1,2
156,11,46,4,0,
156,11,52,1,10,
156,11,53,1,46,
156,11,53,4,0,
156,11,70,4,0,
156,11,91,4,0,
156,11,92,4,0,
156,11,98,1,13,
156,11,104,4,0,
156,11,108,1,1,3
156,11,108,1,6,
156,11,111,1,24,
156,11,126,4,0,
156,11,129,1,31,
156,11,156,4,0,
156,11,164,4,0,
156,11,172,1,20,
156,11,182,4,0,
156,11,205,1,57,
156,11,207,4,0,
156,11,213,4,0,
156,11,216,4,0,
156,11,218,4,0,
156,11,237,4,0,
156,11,241,4,0,
156,11,249,4,0,
156,11,261,4,0,
156,11,263,4,0,
156,11,280,4,0,
156,11,284,1,68,
156,11,315,4,0,
156,11,332,4,0,
156,11,436,1,42,
156,11,488,1,35,
156,11,488,4,0,
156,11,496,4,0,
156,11,510,4,0,
156,11,517,1,53,
156,11,519,3,0,
156,11,528,4,0,
156,12,15,4,0,
156,12,33,1,1,1
156,12,43,1,1,2
156,12,46,4,0,
156,12,52,1,12,
156,12,53,1,54,
156,12,53,4,0,
156,12,70,4,0,
156,12,91,4,0,
156,12,92,4,0,
156,12,98,1,21,
156,12,104,4,0,
156,12,108,1,1,3
156,12,108,1,6,
156,12,126,4,0,
156,12,129,1,42,
156,12,156,4,0,
156,12,172,1,31,
156,12,182,4,0,
156,12,213,4,0,
156,12,216,4,0,
156,12,218,4,0,
156,12,237,4,0,
156,12,241,4,0,
156,12,249,4,0,
156,12,263,4,0,
156,12,264,4,0,
156,12,280,4,0,
156,12,290,4,0,
156,12,315,4,0,
156,12,332,4,0,
156,13,15,4,0,
156,13,33,1,1,1
156,13,34,3,0,
156,13,38,3,0,
156,13,43,1,1,2
156,13,46,4,0,
156,13,52,1,12,
156,13,53,1,54,
156,13,53,4,0,
156,13,70,4,0,
156,13,91,4,0,
156,13,92,4,0,
156,13,98,1,21,
156,13,102,3,0,
156,13,104,4,0,
156,13,108,1,1,3
156,13,108,1,6,
156,13,126,4,0,
156,13,129,1,42,
156,13,156,4,0,
156,13,164,3,0,
156,13,172,1,31,
156,13,182,4,0,
156,13,207,3,0,
156,13,213,4,0,
156,13,216,4,0,
156,13,218,4,0,
156,13,237,4,0,
156,13,241,4,0,
156,13,249,4,0,
156,13,263,4,0,
156,13,264,4,0,
156,13,280,4,0,
156,13,290,4,0,
156,13,315,4,0,
156,13,332,4,0,
156,14,15,4,0,
156,14,33,1,1,1
156,14,38,1,64,
156,14,43,1,1,2
156,14,46,4,0,
156,14,52,1,10,
156,14,53,1,46,
156,14,53,4,0,
156,14,70,4,0,
156,14,91,4,0,
156,14,92,4,0,
156,14,98,1,13,
156,14,104,4,0,
156,14,108,1,1,3
156,14,108,1,6,
156,14,111,1,24,
156,14,126,4,0,
156,14,129,1,31,
156,14,156,4,0,
156,14,164,4,0,
156,14,172,1,20,
156,14,173,3,0,
156,14,182,4,0,
156,14,205,1,57,
156,14,207,4,0,
156,14,213,4,0,
156,14,214,3,0,
156,14,216,4,0,
156,14,218,4,0,
156,14,237,4,0,
156,14,241,4,0,
156,14,249,4,0,
156,14,257,3,0,
156,14,261,4,0,
156,14,263,4,0,
156,14,280,4,0,
156,14,284,1,68,
156,14,315,4,0,
156,14,332,4,0,
156,14,343,3,0,
156,14,436,1,42,
156,14,488,1,35,
156,14,488,4,0,
156,14,496,4,0,
156,14,510,4,0,
156,14,517,1,53,
156,14,519,3,0,
156,14,528,4,0,
156,15,15,4,0,
156,15,33,1,1,1
156,15,38,1,64,
156,15,43,1,1,2
156,15,46,4,0,
156,15,52,1,10,
156,15,53,1,46,
156,15,53,4,0,
156,15,70,4,0,
156,15,91,4,0,
156,15,92,4,0,
156,15,98,1,13,
